Código EAN / UPC,Nombre,Variante,Tags de Producteca,Id Publicación MercadoLibre,Notas
3337872413407,"Anthelios Dermopediátrico
 FPS 50+ Spray 
 Multiposiciones",,La Roche-Posay,MLA738240394,"Anthelios Dermopediátrico
 FPS 50+ Spray 
 Multiposiciones
 DESCRIPCIÓN:
 Rostro y cuerpo. Piel sensible del niño. Muy alta protección UVA/UVB. (PPD 25)
 
 TIPO DE PIEL:
  Piel sensible del niño
 ZONA DE APLICACIÓN:
 Rostro y Cuerpo
 Composicion:
 Protección amplia y fotoestable gracias al exclusivo sistema filtrante MEXOPLEX.
 - Bruma fina y continua. 
 - Uso multiángulo. 
 - Textura muy alta resistencia al agua.
 BENEFICIOS:
 Pieles frágiles y claras de los niños. 
  Exposición normal o intensa al sol.
 
 Protección contra la radiación UVA/UVB amplia, fotoestable. 
 Ultra protección UVA.
 
 Pack Size:
 125ml
 TIPO DE PRODUCTO
 Spray
 Consejos de APLICACIÓN:
 Agitar antes de usar. Aplicar 30 minutos antes de la exposición solar. Repetir cada 2 horas y después de cada baño. Los niños menores de 3 años no deben ser expuestos directamente al sol. Uso externo"
7790033280052,Anthelios Fps50+ Dermopediátrico La Roche-Posay 100ml 20%off,,La Roche-Posay,MLA827640603,"Anthelios Dermopediátrico FPS 50+ Leche Aterciopelada 
 100ml
  
  Rostro y cuerpo. Piel sensible del niño. Muy alta protección UVA/UVB. (PPD 31)
 
  Tipo de piel:
  Piel sensible del niño
 
  Zona de aplicación:
  Rostro y Cuerpo
 
  Composición:
  Protección UVA/UVB muy alta. Protección amplia, fotoestable gracias al Mexoryl® SX y XL. El extracto de Senna Alata se añade a la acción de los filtros contra el daño celular a largo plazo. 
 
  - Fluido, fácil de aplicar. 
  - Rápida absorción. 
  - Textura muy resistente al agua, arena y transpiración.
  
  BENEFICIOS:
  Pieles frágiles y claras de los niños. Intolerancia al sol. 
  Exposición extrema al sol.
  
  Protección contra la radiación UVA/UVB amplia, fotoestable. 
  Ultra protección UVA.
  
  Tipo de producto:
  Pomo
 
  Consejos de APLICACIÓN:
  Aplicar 30 minutos antes de la exposición solar. Repetir cada 2 horas y después de cada baño. Uso externo. Los niños menores de 3 años no deben ser expuestos directamente al sol."
3337872412752,Anthelios Fps50+ Leche Dermopediátrica 100ml La Roche-Posay,,La Roche-Posay,MLA1388377817,"Anthelios Dermopediátrico FPS 50+ Leche Aterciopelada 
100ml
 
 Rostro y cuerpo. Piel sensible del niño. Muy alta protección UVA/UVB. (PPD 31)

 Tipo de piel:
  Piel sensible del niño

 Zona de aplicación:
 Rostro y Cuerpo

 Composición:
 Protección UVA/UVB muy alta. Protección amplia, fotoestable gracias al Mexoryl® SX y XL. El extracto de Senna Alata se añade a la acción de los filtros contra el daño celular a largo plazo. 

 - Fluido, fácil de aplicar. 
 - Rápida absorción. 
 - Textura muy resistente al agua, arena y transpiración.
 
 BENEFICIOS:
 Pieles frágiles y claras de los niños. Intolerancia al sol. 
  Exposición extrema al sol.
 
 Protección contra la radiación UVA/UVB amplia, fotoestable. 
 Ultra protección UVA.
 
 Tipo de producto:
 Pomo

 Consejos de APLICACIÓN:
 Aplicar 30 minutos antes de la exposición solar. Repetir cada 2 horas y después de cada baño. Uso externo. Los niños menores de 3 años no deben ser expuestos directamente al sol."
7790033309814,Anthelios Gel Crema Toque Seco Color Fps50 + Effaclar Duo,,La Roche-Posay,MLA1215095028,"Set de Protección UV de uso diario para piel grasa a mixta o con tendencias acnéica
 Anthelios Gel Crema Toque Seco con Color FPS50+ 50ml + Effaclar Duo (+) 15ml de Regalo
 
 - ANTHELIOS XL GEL-CREMA TOQUE SECO CON COLOR FPS 50+ / FP UVA 28 proporciona una mayor protección de amplio espectro (UVA, UVB) y ayuda a proteger contra los daños producidos por algunos rayos infrarrojos y por la contaminación. Resistente al agua. La tecnología AIRLICIUM™ se funde de inmediato en la piel y controla el brillo. Para una tez fresca y luminosa.
 
 CÓMO SE APLICA:
 Aplicar como el último paso de tu rutina de cuidado de la piel. Adecuado para usar debajo del maquillaje.
 Aplicar la pantalla solar justo antes de la exposición. Volver a aplicarla de manera frecuente y generosa para mantener la protección, especialmente después de transpirar o secarse con una toalla. Uso externo.
 El exceso de exposición al sol es peligroso aunque se use una pantalla solar porque no proporciona protección total. Mantener a bebés y niños pequeños alejados de la luz solar directa.
 TEXTURA
 Acabado seco al tacto.
 Sensación de piel limpia.
 No pegajoso.
 Con agua termal de La Roche-Posay
 BENEFICIOS CLAVE
 Mayor protección. Resistente al agua. Matificante. Acabado anti-brillo.
 
 Para piel sensible y para piel intolerante al sol. Apto también para piel alérgica al sol.
 No comedogénico.
 
 
 - FFACLAR DUO(+) es un producto completo con eficacia anti imperfecciones reforzada, que ayuda a aclarar rápidamente las manchas existentes, previene su reaparición y limita el riesgo de que queden marcas.
 
 CÓMO SE APLICA:
 Tomar una pequeña cantidad (como del tamaño de una avellana) de producto y entibiarlo para facilitar su absorción. Masajear suavemente en la frente con suaves golpecitos y extender en el rostro.
 
 TEXTURA
 Crema gel hidratante y matificante.
 Acabado no graso.
 Excelente base para el maquillaje.
 
 Crema gel con la textura de mejor desempeño evaluada por sus usuarios*:
 100 % sensación no pegajosa
 100 % textura agradable
 92 % rápida penetración
 *Compilación de estudios realizados por La Roche-Posay
 
 Con agua termal de manantial La Roche-Posay.
  
 BENEFICIOS CLAVE
 Combate las imperfecciones, las marcas y la reaparición.
 
 EFFACLAR DUO(+) muestra eficacia visible en las imperfecciones a partir de las 12 horas* de uso. Este rápido resultado fue demostrado bajo control dermatológico: disminuye significativamente el enrojecimiento y la piel queda más suave.
 Previene las marcas y evita su reaparición.
 
 *Compilación de estudios realizados por La Roche-Posay"
7790033309821,Anthelios Gel Crema Toque Seco Fps50 + Effaclar Duo,,La Roche-Posay,MLA1215019136,"Set de Protección UV de uso diario para piel grasa a mixta o con tendencias acnéica
 Anthelios Gel Crema Toque Seco FPS50+ 50ml + Effaclar Duo (+) 15ml de Regalo
 
 - ANTHELIOS XL GEL-CREMA TOQUE SECO SIN COLOR FPS 50+ / FP UVA 28 proporciona una mayor protección de amplio espectro (UVA, UVB) y ayuda a proteger contra los daños producidos por algunos rayos infrarrojos y por la contaminación. Resistente al agua. La tecnología AIRLICIUM™ se funde de inmediato en la piel y controla el brillo. Para una tez fresca y luminosa.
 
 CÓMO SE APLICA:
 Aplicar como el último paso de tu rutina de cuidado de la piel. Adecuado para usar debajo del maquillaje.
 Aplicar la pantalla solar justo antes de la exposición. Volver a aplicarla de manera frecuente y generosa para mantener la protección, especialmente después de transpirar o secarse con una toalla. Uso externo.
 El exceso de exposición al sol es peligroso aunque se use una pantalla solar porque no proporciona protección total. Mantener a bebés y niños pequeños alejados de la luz solar directa.
 TEXTURA
 Acabado seco al tacto.
 Sensación de piel limpia.
 No pegajoso.
 Con agua termal de La Roche-Posay
 BENEFICIOS CLAVE
 Mayor protección. Resistente al agua. Matificante. Acabado anti-brillo.
 
 Para piel sensible y para piel intolerante al sol. Apto también para piel alérgica al sol.
 No comedogénico.
 
 
 - FFACLAR DUO(+) es un producto completo con eficacia anti imperfecciones reforzada, que ayuda a aclarar rápidamente las manchas existentes, previene su reaparición y limita el riesgo de que queden marcas.
 
 CÓMO SE APLICA:
 Tomar una pequeña cantidad (como del tamaño de una avellana) de producto y entibiarlo para facilitar su absorción. Masajear suavemente en la frente con suaves golpecitos y extender en el rostro.
 
 TEXTURA
 Crema gel hidratante y matificante.
 Acabado no graso.
 Excelente base para el maquillaje.
 
 Crema gel con la textura de mejor desempeño evaluada por sus usuarios*:
 100 % sensación no pegajosa
 100 % textura agradable
 92 % rápida penetración
 *Compilación de estudios realizados por La Roche-Posay
 
 Con agua termal de manantial La Roche-Posay.
  
 BENEFICIOS CLAVE
 Combate las imperfecciones, las marcas y la reaparición.
 
 EFFACLAR DUO(+) muestra eficacia visible en las imperfecciones a partir de las 12 horas* de uso. Este rápido resultado fue demostrado bajo control dermatológico: disminuye significativamente el enrojecimiento y la piel queda más suave.
 Previene las marcas y evita su reaparición.
 
 *Compilación de estudios realizados por La Roche-Posay"
3337875591577,Anthelios Pigmentation Crema Color Fps 50+,,La Roche-Posay,MLA1388302093,"ANTHELIOS PIGMENTACIÓN FPS 50+
 
 DESCRIPCIÓN
 Protector solar para pieles sensibles con tendencia a las manchas o hiperpigmentación. Con color, para lograr una tez más homogénea. Alta protección UVA/UVB. Testeado bajo control dermatológico.
 
 PROPIEDADES
 Protector solar para pieles sensibles con tendencia a las manchas o hiperpigmentación causada por los rayos UV, la luz visible, el envejecimiento o el embarazo. Alta protección UVA/UVB.
 Protección con FPS 50+ óptima reforzada contra los rayos UVA (casi el doble de estricta que las recomendaciones europeras sobre productos de protección solar) gracias al sistema filtrante patentado XL-Protect combinado con agua termal de La Roche-Posay, calmante y antioxidante.
 
 TEXTURA Y APLICACIÓN
 Crema solar fundente con color
 No pegajosa
 No comedogénica
 Aplica el protector solar justo antes de la exposición al sol.
 Reaplica con frecuencia de forma generosa para mantener la protección, especialmente después de haber nadado, sudado o secado con una toalla.
 Uso externo.
 
 PRESENTACIÓN
 50ml"
3337875588560,Anthelios Protector Solar Ultra Crema La Roche Posay 50ml,,La Roche-Posay,MLA1768195646,"Anthelios crema ultra fps 50+ de La Roche-Posay es un protector solar para pieles secas, ultra segura. 
Sus beneficios son:
1) Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
2) Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles.
3) Tecnología antimigración: no migra a los ojos. 
4) No irrita los ojos, incluso si usas lentes de contacto. 
Testeado bajo control dermatológico. 
Contiene Agua termal de la Roche-Posay y tecnología de protección solar XL-PROTECT. No contiene fragancia.
Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. 

BENEFICIOS:
Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 

Máxima eficacia con la mayor tolerancia. Apto para pieles y ojos sensibles . Textura ultra confortable. No graso, muy resistente al agua. 

No irrita los ojos

TIPO DE PIEL:
Piel Seca

COMPOSICIÓN:
Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT y Glicerina (hidrata)

ZONA DE APLICACIÓN:
Rostro

Consejos de APLICACIÓN:
Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. 

TIPO DE PRODUCTO:
Pomo

PACK SIZE:
50ml

"
3337875696838,Anthelios Spray invisible Cuerpo FPS 50+ de La Roche-Posay,,La Roche-Posay,MLA1498160558,"Anthelios Spray invisible de Cuerpo fps 50+ de La Roche-Posay. Protección solar para toda la familia.
 Sus beneficios son:
 1) Muy alta protección de amplio espectro que previene el daño causado por los rayos UVA, UVB, infrarrojos y por la contaminación.
 2) Textura fluida, invisible en la piel. Sin acabado graso ni pegajoso.
 3) Ultra resistente al agua, sudor y a la arena. 
 La formula crea una red de protección, proporcionando textura homogenea, de acabado invisible, no grasoso y ultra resistente.
 
 Probado bajo control dermatológico. Probado en pieles sensibles y alergicas.
 
 
 Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. 
 
 BENEFICIOS:
 
 Muy alta protección de amplio espectro que previene el daño causado por los rayos UVA, UVB, infrarrojos y por la contaminación.
 Textura fluida, de acabado invisible, no grasoso y ultra resistente.
 Ultra resistente al agua sudor y arena
 
 TIPO DE PIEL:
 
 Todo tipo de piel
 
 ZONA DE APLICACIÓN:
 
 Cuerpo
 
 Consejos de APLICACIÓN:
 
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene Tecnologia Netlock para una cobertura homogénea, tecnología de protección solar XL-PROTECT y Glicerina para una piel hidratada y confortable por 24 hs.
 
 TIPO DE PRODUCTO:
 
 Spray
 
 CONTENIDO:
 
 200ml"
3337875765800,Anthelios UV Mune 400 Fluido Color Fps50 La Roche Posay,,La Roche-Posay,MLA1388312953,"REVOLUCIÓN UV
EL MEJOR FILTRO DE PROTECCIÓN SOLAR FACIAL CONTRA LOS RAYOS UV MÁS DAÑINOS
DE LA ROCHE POSAY. RAYOS UVA EN EL RANGO DE LONGITUD DE ONDA DE 380-400NM. PROTECCIÓN SOLAR FACIAL PARA TODO TIPO DE PIEL, INCLUSO PIELES GRASAS.
QUÉ ES
Anthelios UV MUNE 400 Fluido Invisible Color FPS 50+ / PF UVA 46 es un protector solar con color que ofrece la más alta protección de rayos UVB, UVA e incluso UVA ultra-largos (los más dañinos del espectro solar), gracias a su nuevo e innovador filtro: Mexoryl 400. Esta innovadora tecnología que cuenta con más de 10 años de investigación es única en el mercado. Protege las defensas naturales de la piel y ayuda a prevenir el daño celular para reducir el riesgo de cáncer de piel, arrugas y manchas. Además, posee un filtro extra que protege contra la luz azul de las pantallas. Unifica el tono de la piel, con un acabado natural.

Su textura es ultra fluida y muy liviana, apta para todo tipo de piel, inclusive para pieles sensibles. Es de muy rápida absorción, muy resistente al agua y al sudor y no pica en los ojos.


*De La Roche Posay. Protector solar facial contra rayos UVA en el rango de longitud de onda de 380-400nm.
** inducido por UVA. Aplicar La Roche Posay Fluido Invisible protector solar facial como paso final de la rutina diaria del cuidado de la piel.
Re-aplicar con frecuencia para mantener una protección óptima, especialmente después de nadar o sudar mucho.
TEXTURA
MAYOR PROTECCIÓN, CON LA MISMA TEXTURA DE SIEMPRE Muy ligera y liviana. No graso. No pegajoso. Resistente al agua, sudor y arena. Rápida absorción. Unifica el tono de la piel, con un acabado natural.
Con agua termal de La Roche-Posay.
BENEFICIOS CLAVE
La más alta protección solar facial contra rayos UVB, UVA, incluso UVA ultra-largos*. Muy resistente al agua. Acabado no graso.
Para piel sensible o piel intolerante al sol. También es adecuado para piel alérgica al sol. No comedogénico.
LA CIENCIA DETRÁS
El 95% de la radiación solar llegando a la tierra son rayos UVA y están presentes durante los 365 días del año. Son los responsables de generar arrugas, manchas, alergias y cáncer de piel. Además, traspasan vidrios y nubes. Los UVA ultra-largos, son los más subestimados pero los más dañinos ya que penetran más profundamente en el ADN de la piel, reduciendo la defensas naturales y aumentando el riesgo de contraer cualquier enfermedad.

Anthelios ofrece la más alta protección solar facial contra rayos UVB/UVA e incluso UVA ultra-largos*, gracias a su nuevo filtro: Mexoryl 400. Esta innovadora tecnología es la única en el mercado que protege contra los rayos UV más dañinos. Formulado con una textura ultra fluida y de muy rápida absorción.

Protección solar facial probada bajo control dermatológico en pieles sensibles y reactivas.
Protección solar facial probada bajo control oftalmológico en ojos sensibles y contorno de ojos. Probado en usuarios de lentes de contacto.
Probado en alergias.

La Roche-Posay está recomendada por 60000 dermatólogos de todo el mundo para el cuidado del sol**.

**Fuente: Encuesta realizada entre el mercado de la dermocosmética llevada a cabo por AplusA y otros socios entre enero de 2021 y julio de 2021, en la que participaron dermatólogos de 34 países, que representan más del 82% del PIB mundial.

INGREDIENTES CLAVE:
MEXORYL 400
La mayor revolución en protección solar en 30 años: un nuevo filtro UV exclusivo que protege contra los rayos UV más dañinos, los UVA ultra-largos*
* [380-400nm] = Long-UVA/ [380-400nm] =end of the spectrum that we call ultra long-UVA.
TECNOLOGÍA NETLOCK
Muy alta protección en una textura invisible. La tecnología Netlock encapsula los filtros UV en una película ultrafina para una sujeción infalible. No solo su fórmula no es grasa ni pegajosa, sino que estas microgotas de gel se unen para formar una protección fuerte, homogénea y muy resistente.
GLICERINA
Agente hidratante. Ayuda a reparar y proteger la barrera cutánea.
"
7790033309838,Anthelios Uv Mune 400 Fluido Color + Toleriane de Regalo,,La Roche-Posay,MLA1215050624,"Set de Protección UV de uso diario para Piel normal a Mixta
 Anthelios UV Mune 400 Fluido Invisible Color FPS50+ 50ml + Toleriane Sensitive 15ml de Regalo
 
 - Anthelios UV MUNE 400 Fluido Invisible Color FPS 50+ / PF UVA 46 es un protector solar que ofrece la más alta protección de rayos UVB, UVA e incluso UVA ultra-largos* (los más dañinos del espectro solar), gracias a su nuevo e innovador filtro: Mexoryl 400. Esta innovadora tecnología que cuenta con +10 años de investigación es única en el mercado. Protege las defensas naturales de la piel y ayuda a prevenir el daño celular** para reducir el riesgo de cáncer de piel, arrugas y manchas. Además, posee un filtro extra que protege contra la luz azul de las pantallas. Unifica el tono de la piel, con un acabado natural. 
 
 Su textura es ultra fluida y muy liviana, apta para todo tipo de piel, inclusive para pieles sensibles. Es de muy rápida absorción, muy resistente al agua y sudor y no pica en los ojos. 
 
 *De La Roche Posay. Rayos UVA en el rango de longitud de onda de 380-400nm. 
 ** inducido por UVA. Aplicar La Roche Posay Fluido Invisible protector solar facial como paso final de la rutina diaria del cuidado de la piel.
 Re-aplicar con frecuencia para mantener una protección óptima, especialmente después de nadar o sudar mucho. 
 
 TEXTURA
 ""MAYOR PROTECCIÓN*, CON LA MISMA TEXTURA DE SIEMPRE 
 Muy ligera y liviana. No graso. No pegajoso. Resistente al agua, sudor y arena. Rápida absorción. Unifica el tono de la piel, con un acabado natural. 
 Con agua termal de La Roche-Posay.""
 
 BENEFICIOS CLAVE
 La más alta protección solar UVB, UVA, incluso UVA ultra-largos*. Muy resistente al agua. Acabado no graso. 
 Para piel sensible o piel intolerante al sol. También es adecuado para piel alérgica al sol. No comedogénico.
 
 
 - TOLERIANE SENSITIVE CREMA calma, protege e hidrata. Una revolución dermatocosmética para la hidratación de la piel. Segura, incluso para los bebés.
 
 CÓMO SE APLICA:
 Aplicar uniformemente en rostro y cuello todas los días, por la mañana y/o por la noche.
 
 TEXTURA
 Textura acuosa para piel sensible.
 Con Agua Termal de La Roche-Posay.
 
 BENEFICIOS CLAVE
 La piel sensible requiere un cuidado especial que repare la barrera cutánea y preserve el microbioma natural de la piel, una barrera invisible que la protege de los factores irritantes y de las agresiones ambientales.
 - Intensa hidratación durante 48 horas. Repara y refuerza la barrera cutánea.
 - Potente acción calmante. Calma la piel y reduce la irritación. Alivia las sensaciones de tirantez, escozor o comezón, la resequedad y el enrojecimiento ocasional."
7790033309845,Anthelios Uv Mune 400 Fluido S/Color + Toleriane de Regalo,,La Roche-Posay,MLA1215044437,"Set de Protección UV de uso diario para Piel normal a Mixta
 Anthelios UV Mune 400 Fluido Invisible FPS50+ 50ml + Toleriane Sensitive 15ml de Regalo
 
 - Anthelios UV MUNE 400 Fluido Invisible FPS 50+ / PF UVA 46 es un protector solar que ofrece la más alta protección de rayos UVB, UVA e incluso UVA ultra-largos* (los más dañinos del espectro solar), gracias a su nuevo e innovador filtro: Mexoryl 400. Esta innovadora tecnología que cuenta con +10 años de investigación es única en el mercado. Además, protege las defensas naturales de la piel y ayuda a prevenir el daño celular** para reducir el riesgo de cáncer de piel, arrugas y manchas. 
 
 Su textura es ultra fluida y muy liviana, apta para todo tipo de piel, inclusive para pieles sensibles. Es de muy rápida absorción, muy resistente al agua y sudor y no pica en los ojos. 
 
 *De La Roche Posay. Rayos UVA en el rango de longitud de onda de 380-400nm. 
 ** inducido por UVA. Aplicar La Roche Posay Fluido Invisible protector solar facial como paso final de la rutina diaria del cuidado de la piel.
 Re-aplicar con frecuencia para mantener una protección óptima, especialmente después de nadar o sudar mucho. 
 
 TEXTURA
 ""MAYOR PROTECCIÓN*, CON LA MISMA TEXTURA DE SIEMPRE 
 Muy ligera y liviana. Acabado invisible. No graso. No pegajoso. Resistente al agua, sudor y arena. Rápida absorción. 
 Con agua termal de La Roche-Posay.""
 
 BENEFICIOS CLAVE
 La más alta protección solar UVB, UVA, incluso UVA ultra-largos*. Muy resistente al agua. Acabado no graso. 
 Para piel sensible o piel intolerante al sol. También es adecuado para piel alérgica al sol. No comedogénico.
 
 
 - TOLERIANE SENSITIVE CREMA calma, protege e hidrata. Una revolución dermatocosmética para la hidratación de la piel. Segura, incluso para los bebés.
 
 CÓMO SE APLICA:
 Aplicar uniformemente en rostro y cuello todas los días, por la mañana y/o por la noche.
 
 TEXTURA
 Textura acuosa para piel sensible.
 Con Agua Termal de La Roche-Posay.
 
 BENEFICIOS CLAVE
 La piel sensible requiere un cuidado especial que repare la barrera cutánea y preserve el microbioma natural de la piel, una barrera invisible que la protege de los factores irritantes y de las agresiones ambientales.
 - Intensa hidratación durante 48 horas. Repara y refuerza la barrera cutánea.
 - Potente acción calmante. Calma la piel y reduce la irritación. Alivia las sensaciones de tirantez, escozor o comezón, la resequedad y el enrojecimiento ocasional."
7790033283343,Anthelios XL F50+ Leche Dermopediátrica 100ml La Roche Posay,,La Roche-Posay,MLA880134127,"Anthelios XL FPS 50+ Leche dermopediátrica de La Roche-Posay es un protector solar corporal para todo tipo de pieles, ideal para la piel sensible de los niños.
 Sus beneficios son:
 1) Muy alta protección de rayos UVB/UVA y rayos infrarrojos. Con protección UVA reforzada.
 2) Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles de los niños. 
 3) Muy resistente al agua. 
 Anthelios Leche dermopediátrica contiene Agua termal de La Roche-Posay, tecnología de protección solar XL-PROTECT y extracto de Senna Alata (protege contra el daño celular). Fórmula minimalista testeada bajo control dermatológico, sin perfume ni parabenos, sin octocrileno (no daña la biodiversidad marina).
 Testeado bajo control dermatológico. 
 Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 
 BENEFICIOS:
 
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 
 Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles de los niños. Textura ultra confortable. No graso, muy resistente al agua. 
 
 Muy resistente al agua
 
 TIPO DE PIEL:
 
 Para niños
 
 ZONA DE APLICACIÓN:
 
 Rostro y cuerpo.
 
 Consejos de APLICACIÓN:
 
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT y Extracto de Senna Alata que protege contra el daño celular. 
 
 TIPO DE PRODUCTO:
 
 Pomo
 
 CONTENIDO:
 
 100ml"
7790033283336,Anthelios XL F50+ Leche Dermopediátrica 250ml La Roche Posay,,La Roche-Posay,MLA880133582,"Anthelios XL FPS 50+ Leche dermopediátrica de La Roche-Posay es un protector solar corporal para todo tipo de pieles, ideal para la piel sensible de los niños.
 Sus beneficios son:
 1) Muy alta protección de rayos UVB/UVA y rayos infrarrojos. Con protección UVA reforzada.
 2) Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles de los niños. 
 3) Muy resistente al agua. 
 Anthelios Leche dermopediátrica contiene Agua termal de La Roche-Posay, tecnología de protección solar XL-PROTECT y extracto de Senna Alata (protege contra el daño celular). Fórmula minimalista testeada bajo control dermatológico, sin perfume ni parabenos, sin octocrileno (no daña la biodiversidad marina).
 Testeado bajo control dermatológico. 
 Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 
 BENEFICIOS:
 
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 
 Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles de los niños. Textura ultra confortable. No graso, muy resistente al agua. 
 
 Muy resistente al agua
 
 TIPO DE PIEL:
 
 Para niños
 
 ZONA DE APLICACIÓN:
 
 Rostro y cuerpo.
 
 Consejos de APLICACIÓN:
 
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT y Extracto de Senna Alata que protege contra el daño celular. 
 
 TIPO DE PRODUCTO:
 
 Pomo
 
 CONTENIDO:
 
 250ml"
3337872411465,Anthelios XL FPS 30 Spray,,La Roche-Posay,MLA750511404,"Anthelios XL FPS 30 Spray
 
 DESCRIPCIÓN
 Rostro y cuerpo. Todo tipo de piel. Alta protección UVA/UVB.
 
 TIPO DE PIEL
 Apta para todo tipo de piel
 
 ZONA DE APLICACIÓN
 Rostro y Cuerpo
 
 BENEFICIOS
 *Intolerancia solar. Exposición extrema al sol.
 
 *Previene las intolerancias solares, comúnmente conocidas como alergias solares. Previene también la aparición de manchas pigmentarias debidas al sol (embarazos, fotosensibilización...) Protege del envejecimiento prematuro de la piel y los daños en las células a largo plazo.
 
 COMPOSICIÓN
 Protección UVA/UVB alta de amplio espectro y fotoestable.
 Protección óptima SPF 30 reforzada frente a los rayos UVA largos (más exigente que la recomendación europea para productos solares) gracias al sistema filtrante enriquecido con Mexoplex® combinado con Agua Termal de La Roche-Posay, calmante y antioxidante.
 
 Pack Size
 200ml
 
 Consejos de APLICACIÓN
 La sobreexposición solar es peligrosa. No permanecer demasiado tiempo al sol; incluso mientras se utiliza un producto de protección solar, ya que no proporciona una defensa del 100%. Aplicar el producto de protección solar justo antes de la exposición. Volver a aplicar generosa y frecuentemente, especialmente después de sudar o secarse con una toalla."
3433422408616,"Anthelios XL FPS 50+
 Stick Zonas Sensibles",,La Roche-Posay,MLA1512658552,"Anthelios XL FPS 50+
 Stick Zonas Sensibles
 DESCRIPCIÓN:
 Rostro y cuerpo - zonas sensibles. Alta protección UVA/UVB. (PPD 26)
 
 TIPO DE PIEL:
 Apta para todo tipo de piel
 ZONA DE APLICACIÓN:
 Rostro y Cuerpo
 Composicion:
 - Resistente al agua
 - Testeado bajo control dermatológico y oftalmológico.
 BENEFICIOS:
 Rostro y cuerpo. Zonas que están sobre expuestas o a las que no les puede dar el sol: zona ocular, nariz, orejas, labios, cicatrices, lunares, etc.
 Protección contra la radiación UVA/UVB amplia, fotoestable. 
 Ultra protección UVA.
 
 Pack Size:
 9g
 TIPO DE PRODUCTO
 Stick
 Consejos de APLICACIÓN:
 Aplicar 30 minutos antes de la exposición solar. Repetir cada 2 horas y después del baño. Uso externo."
3337875549653,Anthelios XL FPS 50+ Leche Confort 100ml,,La Roche-Posay,MLA1388328639,"Anthelios XL FPS 50+ Leche Confort
 
 DESCRIPCIÓN
 Cuerpo. Piel normal a seca. <span>Muy alta protección UVA/UVB.(PPD 31)
 
 TIPO DE PIEL
 Piel normal a seca
 
 ZONA DE APLICACIÓN
 Cuerpo
 
 BENEFICIOS
 *Protección solar para el cuerpo. Confort extremo. 
 Previene el melasma y la fotosensibilidad provocada por los medicamentos. 
 *Previene las intolerancias solares, comúnmente conocidas como alergias. También previene las manchas y el daño celular.
 Protección contra la radiación UVA/UVB amplia, fotoestable. 
 Ultra protección UVA.
 
 COMPOSICIÓN
 Protección UVA/UVB muy alta. 
 - Protección amplia, fotoestable gracias al Mexoryl® SX y XL .
 - Ultraconfortable, fácil de aplicar, textura hidratante aterciopelada. 
 - Resistente al agua.
 
 PRESENTACIÓN
 100ml"
