EAN,NOMBRE,DESCRIPCION,TAMAÑO,"GR/ML, ETC",COMPOSICION,BENEFICIO 1,BENEFICIO 2,BENEFICIO 3,MODO DE USO,TAG/ KEY WORDS
3337872414053,Tratamiento antiedad Active-C10 La Roche-Posay,"Active-C10 es un tratamiento antiedad para las lineas de expresión, primeras arrugas, tono apagado y luminosidad.
Sus beneficios son:
1. Aporta luminosidad a la piel, corrige y unifica el tono
2. Disminuye las lineas finas y las arrugas
3. Altamente concentrada en Vitamina C 10%, biodisponible y estable con un complejo antioxidante (Vitamina E+ Procisteína) que prolonga el ciclo de vida de la vitamina c
4. Absorbe rapidamente. Incluso para las pieles más sensibles
",30,ml,,,,,,
3337875660570,Serum antioxidante Pure Vitamin C 10 de La Roche-Posay,El serum antioxidante co-creado con dermatológos para una piel radiante,30,ml,,,,,,
7790033284203,Tratamiento rehidratante intensivo COFRE HYDRAPHASE INTENSE LIGERA Y HYALU B5 SERUM de La Roche-Posay,"Tratamiento rehidratante intensivo de larga duración. Piel deshidratada, normal a mixta y sensible.
Fórmula reforzada con fragmentos de Ácido Hialurónico, para una doble acción:
- Rehidratación intensa al infundir agua a la piel.
- Reforzar la cohesión celular para ayudar a retener el agua de manera duradera en la piel.",50,ml,,,,,,
3337872412257,Tratamiento Hidratante hydraphase Ligera para piel normal o mixta de La Roche- Posay,"El hidratante hydraphase Ligera para piel normal o mixta de La Roche-Posay es un tratamiento rehidratante intensivo con una fórmula reforzada con fragmentos de ácido hyalurónico para una doble acción:
1. Rehidratación profunda al infundir agua en la piel
2. Tecnología que refuerza la unión celular para una hidratación de larga duración.
",50,ml,,,,,,
3337875578486,Tratamiento Hidratante Toleriane Sensitive de La Roche- Posay,"El hidratante Toleriane Sensitive de La Roche-Posay es un hidratante único para todos los dias, e inclusive para las pieles más sensibles.
Sus beneficios:
1. Hidratación por 48hs
2. Calma inmediatamente
3. Reduce la sensibilidad
Para las pieles sensibles, es importante reparar la barrera cutanea y preservar el microbioma: una barrera de microorganismos invisible que actúa como un ecosistema para proteger la piel y reducir la sensibilidad, este es el papel del prebiótico. Toleriane Sensitive es ideal para hidratar la piel hasta 48hs, calmar las irritaciones inmediatamente y reducir la sensibilidad.
Indicaciones: Tirantez, picazón, enrojecimiento, ardor, resequedad.",40,ml,,,,,,
3337872412486,Tratamiento Hidratante Toleriane Ultra para piel seca de La Roche- Posay,"El tratamiento hidratante para pieles con alergia es Tolerian Ultra, es el tratamiento diario que alivia de forma intensa y duradera las molestias de las pieles alérgicas.
 Su fórmula es de alta seguridad, reducida a lo esencial, con un mínimo de componentes y la eliminación de cualquier sustancia potencialmente irritante o alergizante.=% conservantes.
Calma, gracias a la Neurosensina y la elevada concentración de Agua Termal de La Roche-Posay.
Su fórmula está testeada en pieles alérgicas.
Sin parabenos, sin perfume, sin alcohol, sin colorantes, sin lanolina.
",40,ml,,,,,,
3337872414091,Tratamiento Hidratante Toleriane Ultra fluido para piel mixta a grasa de La Roche- Posay,"El tratamiento hidratante para pieles con alergia es Tolerian Ultra fluido, es el tratamiento diario que alivia de forma intensa y duradera las molestias de las pieles alérgicas.
 Su fórmula es de alta seguridad, reducida a lo esencial, con un mínimo de componentes y la eliminación de cualquier sustancia potencialmente irritante o alergizante.=% conservantes.
Calma, gracias a la Neurosensina y la elevada concentración de Agua Termal de La Roche-Posay.
Su fórmula está testeada en pieles alérgicas.
Sin parabenos, sin perfume, sin alcohol, sin colorantes, sin lanolina.
",40,ml,,,,,,
3337872419522,Tratamiento Toleriane Ultra Contorno de Ojos de La Roche Posay,"Tratamiento anti-irritaciones, anti-bolsas e hidratante. Asocia el complejo patentado (Neurosensina + Niacinamida), para actuar sobre las bolsas y los signos de irritación del contorno de ojos. Contiene agua Termal de La Roche Posay, con propiedades calmantes y protectoras. Presentado en un nuevo packaging ultra-hermético que garantiza una fórmula muy depurada para una tolerancia óptima: sin conservantes, sin parabenes, sin perfume, sin alcohol, sin colorantes, sin lanolina.",20,ml,,,,,,
3337872412646,Tratamiento Hidratante hydraphase ojos de La Roche-Posay,"El hidratante hydraphase ojos de La Roche-Posay es un tratamiento rehidratante intensivo con una fórmula reforzada con fragmentos de ácido hyalurónico para una doble acción:
1. Rehidratación profunda al infundir agua en la piel
2. Tecnología que refuerza la unión celular para una hidratación de larga duración.
3. Su fórmula contiene cafeina, con efecto descongestivo
Para ojos deshidratados, incluso los más sensibles, bolsas y párpados hinchados.

",15,ml,,,,,,
3337872412264,Tratamiento Hidratante hydraphase Rica para piel seca de La Roche- Posay,"El hidratante hydraphase Rica para piel seca de La Roche-Posay es un tratamiento rehidratante intensivo con una fórmula reforzada con fragmentos de ácido hyalurónico para una doble acción:
1. Rehidratación profunda al infundir agua en la piel
2. Tecnología que refuerza la unión celular para una hidratación de larga duración.
",50,ml,,,,,,
3337872413650,Crema hidratante BB Cream tono light La Roche-Posay,"El hidratante hydreane BB Light es la primer BB cream para piel sensible formulada con agua termal de La Roche-Posay.
En un solo paso:
1. Hidrata
2. Suaviza, textura no grasa
3. Protege la piel
4. Unifica gracias a sus pigmentos minerales
Fórmula testeada bajo control dermaológico. Sin parabenos. No comedogénica. Hipoalergénica",40,ml,,,,,,
3337872414152,Crema correctora de ojeras Pigmenclar La Roche-Posay,"Pigmentclar ojos de La Roche-Posay es un tratamiento correctivo para los dos tipos de ojeras, marrones y azules. Sus beneficios:
1. Ilumina y unifica el controno de los ojos,
2. Contiene Cafeína
3. Antioxidante.
",15,ml,,,,,,
3337875694469,Serum antiedad Retinol B3 de La Roche-Posay,"Nuevo Serum Antiedad Retinol B3 es un tratamiento antiedad que trata arrugas profundas y tono irregular apto para pieles sensibles. Compuesto por una molecula 2 tipos de Retinol: uno puro y otro de liberación gradual, ademas tiene activos compensatorios que son las vitamina B3 y la glicerina. Asegura eficacia y tolerancia.
Modo de aplicación: Aplicar la dosis de noche sobre el rostro, el cuello y el escote.",30,ml,,,,,,
3337875583626,Serum antiedad con ácido hialurónico HYALU B5 de La Roche-Posay,"Hyalu B5 Serum de La Roche Posay es un tratamiento antiedad para pieles sensibles compuesto por ácido hialurónico de doble peso molecular, vitamina B5 para disminuir la inflamación y agua termal.
Este serum antiarrugas es el 1er tratamiento antiedad que repara las arrugas y las rellena, promoviendo la producción de colágeno gracias al ácido hialurónico. 
Posee la máxima tolerancia en las pieles sensibles y sensibilizadas. Uso apto post tratamientos quirúrgicos a partir del cuarto día.
Modo de aplicación: Aplicar la dosis de noche sobre el rostro, el cuello y el escote.",30,ml,,,,,,
3337875683739,Tratamiento dermatológico de corrección de arrugas HYALU B5 50ml de La Roche-Posay,"Corrección dermatológica que rellena, repara las arrugas y regenera la piel sensible",50,ml,,,,,,
3337875583589,Crema tratamiento antiedad con ácido hialurónico Hyalu B5 de La Roche-Posay,"Hyalu B5 crema de La Roche Posay es un tratamiento antiedad para pieles sensibles compuesto por ácido hialurónico de doble peso molecular, vitamina B5 para disminuir la inflamación y agua termal.
Esta crema antiarrugas es el 1er tratamiento antiedad que repara las arrugas y las rellena, promoviendo la producción de colágeno gracias al ácido hialurónico. 
Posee la máxima tolerancia en las pieles sensibles y sensibilizadas. Uso apto post tratamientos quirúrgicos a partir del cuarto día.
Modo de aplicación: Aplicar la dosis de noche sobre el rostro, el cuello y el escote.",40,ml,,,,,,
3337875613668,Tratamiento para ojos antiedad con ácido hialurónico Hyalu B5 de La Roche-Posay ,"Hyalu B5 Ojos de La Roche Posay es un tratamiento antiedad para ojos sensibles compuesto por ácido hialurónico de doble peso molecular, vitamina B5 para disminuir la inflamación y agua termal.
EL 1ER TRATAMIENTO ANTI EDAD DE OJOS CON UNA ASOCIACIÓN UNICA DE MOLÉCULAS QUE REDUCE LAS LINEAS DE EXPRESIÓN Y REPARA EL CONTORNO DEL OJO PARA UNA MIRADA RENOVADA

Modo de aplicación: Aplicar la dosis de noche y/o dia en el contorno del ojo",15,ml,,,,,,
erum,Tratamiento  Antiedad Redermic Hyalu C PNM con ácido hialurónico y vitamina C de La Roche-Posay,"Redermic Hyalu C para pieles normales o mixtas de La Roche-Posay es un tratamiento anti edad para arrugas profundas, pérdida de firmeza y falta de luminosidad del tono, 
1. Con vitamina C: para unificar el tono y reducir rojeces.
2. Ácido hialurónico: para arrugas profundas y firmeza
3. Contiene Manosa: ayuda a desaparecer las irregularidades del tono.",40,ml,,,,,,
3337872413711,Tratamiento  Antiedad Redermic Hyalu C PS con ácido hialurónico y vitamina C de La Roche-Posaya,"Redermic Hyalu C para piel seca de La Roche-Posay es un tratamiento anti edad para arrugas profundas, pérdida de firmeza y falta de luminosidad del tono, 
1. Con vitamina C: para unificar el tono y reducir rojeces.
2. Ácido hialurónico: para arrugas profundas y firmeza
3. Contiene Manosa: ayuda a desaparecer las irregularidades del tono.",40,ml,,,,,,
3337872413735,Tratamiento  Antiedad Redermic Hyalu C ojos con ácido hialurónico y vitamina C de La Roche-Posay,"Redermic Hyalu C ojos de La Roche-Posay es un tratamiento anti edad para arrugas profundas, pérdida de firmeza y falta de luminosidad del tono, 
1. Con vitamina C: para unificar el tono y reducir rojeces.
2. Ácido hialurónico: para arrugas profundas y firmeza
3. Contiene Manosa: ayuda a desaparecer las irregularidades del tono.",15,ml,,,,,,
3337872413728,Tratamiento  Antiedad Redermic Hyalu C UV con ácido hialurónico y vitamina C de La Roche-Posay,"Redermic Hyalu C UV de La Roche-Posay es un tratamiento anti edad para arrugas profundas, pérdida de firmeza y falta de luminosidad del tono, 
1. Con vitamina C: para unificar el tono y los enrojecimientos. Para cualquier tipo de piel.
2. Ácido hialurónico: para arrugas profundas y firmeza
3. Contiene Manosa: ayuda a desaparecer las irregularidades del tono.
4. FPS 25, protege de los rayos UVB y UVA",40,ml,,,,,,
3337875660549,Tratamiento  Antiedad Redermic R con Retinol de La Roche-Posay,"El anti edad Redermic R con Retinol de La Roche-Posay es un tratamiento para el envejecimiento causado por el sol, reduce las manchas del envejecimiento de la piel.
Para arrugas y manchas. Contiene un retinol apto para las pieles más sensibles.",30,ml,,,,,,
3337872414039,Tratamiento  Antiedad Redermic R Ojos con Retinol de La Roche-Posay,"El anti edad Redermic R ojos con Retinol de La Roche-Posay es un tratamiento para el envejecimiento causado por el sol, reduce las manchas del envejecimiento de la piel.
Para arrugas y manchas. Contiene un retinol apto para las pieles más sensibles.
Contiene cafeína para corregir bolsas.
Contiene Retinol para arrugas y ojeras.",15,ml,,,,,,
3337872412592,Tratamiento  Antiedad Substiane [+]  de La Roche-Posay,"El anti edad Substiane [+] de La Roche- Posay es un concentrado para reconstituir el volumen y la elasticidad de la piel. Beneficios:
1. Aumenta densidad y volumen
2. Reperfila el rostro
3. hidratación y confort intenso
4. Para las pieles más sensibles",40,ml,,,,,,
3337872413537,Tratamiento  Antiedad Substiane [+]  UV de La Roche-Posay,"El anti edad Substiane [+] de La Roche- Posay es un concentrado para reconstituir el volumen y la elasticidad de la piel. Beneficios:
1. Aumenta densidad y volumen
2. Reperfila el rostro
3. hidratación y confort intenso
4. Protege contra rayos UVB/UVA, FPS 15",40,ml,,,,,,
3433422404397,Agua termal para todo tipo de pieles 150ml de La Roche-Posay,"El Agua termal prebiótica de La Roche-Posay de mayor concentración de Selenio en el mercado contiene propiedades terapéuticas para todo tipo de pieles, especialmente, la sensible o irritada. Beneficios: 
1. El primer gesto calmante para uso terapéutico cotidiano,
2. Calmante,
3. Descongestiva,
4. Antioxidante",150,ml,,,,,,
3337872412158,Desodorante Fisiológico para pieles sensibles Roll-On de La Roche-Posay,"El Desodorante Fisiológico Roll-On de La Roche-Posay es un desodorante enriquecido especialmente con activos para pieles sensibles y/o sensibilizadas.
Sus beneficios son:
1) Alta eficacia desodorizante en una fórmula extra suave.
2) Sin alcohol, sin fragancia, hipoalergénico, sin sales de aluminio. ",50,ml,,,,,,
3337872412141,Desodorante Fisiológicopara pieles sensibles Spray de La Roche-Posay,"El Desodorante Fisiológico Spray de La Roche-Posay es un desodorante enriquecido especialmente con activos para pieles sensibles y/o sensibilizadas.
Sus beneficios son:
1) Alta eficacia desodorizante en una fórmula extra suave.
2) Sin alcohol, sin fragancia, hipoalergénico, sin sales de aluminio. ",150,ml,,,,,,
3337872411052,Tratamiento anti caída Kerium de La Roche-Posay,"Kerium tratamiento anti-caída de La Roche-Posay es un tratamiento intensivo que estimula el crecimiento del cabello y lentifica la pérdida. 
Sus beneficios son:
1) La caída se hace visiblemente más lenta
2) Contribuye al crecimiento del cabello.
3) Restablece la resistencia de la fibra capilar",125,ml,,,,,,
3337875685818,Hidratante corporal Lipikar Urea 5+ de La Roche-Posay,"Lipikar Urea leche hidratante corporal para pieles con resequedad extrema, escamadas y sensibles. 
Sus beneficios son:
1) Hidrata y suaviza la piel seca. 
2) Restaura la barrera cutánea y calma la sensación de incomodidad.
3) Alisa las zonas rugosas.
4) Favorece la eliminación de las células de la superficie. ",400,ml,,,,,,
7790033284180,COFRE HYALU B5 SERUM Y TOLERIANE SENSITVE de La Roche-Posay,"Corrección dermatológica que rellena las arrugas, repara e hidrata la piel sensible. Una fórmula reparadora única que contiene dos tipos de ácidos hialurónicos puros, vitamina B5 y madecasoside, para rellenar y reparar la barrera de la piel.",30,ml,,,,,,
3337872413667,Primer BB Cream Hydreane Medium de La Roche-Posay,"El hidratante hydreane BB Medium es la primer BB cream para piel sensible formulada con agua termal de La Roche-Posay.
En un solo paso:
1. Hidrata
2. Suaviza, textura no grasa
3. Protege la piel
4. Unifica gracias a sus pigmentos minerales
Fórmula testeada bajo control dermaológico. Sin parabenos. No comedogénica. Hipoalergénica",40,ml,,,,,,
7790033284173,Cofre tratamiento antiedad Serum Pure Vitamin C y Hyalu B5 de La Roche-Posay,"Tratamiento antiedad para arrguas y firmeza con ácido Hialurónico Fragmentado + vitamina C pura. 
Corrige las arrugas profundas y otorga firmeza a la piel. Uniformiza el tono y atenúa los enrojecimiento. ",40,ml,,,,,,
3337875761031,Protección solar diaria Anthelios Age Correct fps 50 de La Roche - Posay,"NUEVO ANTHELIOS AGE CORRECT fps  50. La nueva generación de protección solar diaria antiedad que protege y corrige los signos del envejecimiento y manchas en 4 semanas. Con Protección de Amplio Espectro y activos correctivos dermatológicos potenciados por Ácido Hialurónico, Niacinamida, LHA y Phe-Resorcinol.",50,ml,,,,,,
3337875764353,Protección solar diaria  Anthelios Age Correct fps 50  con color de La Roche - Posay,"NUEVO ANTHELIOS AGE CORRECT con color fps 50. La nueva generación de protección solar diaria antiedad que protege y corrige los signos del envejecimiento y manchas en 4 semanas. Con Protección de Amplio Espectro y activos correctivos dermatológicos potenciados por Ácido Hialurónico, Niacinamida, LHA y Phe-Resorcinol. Formulado con pigmentos minerales para garantizar una alta cobertura que unifica el tono de la piel.",50,ml,,,,,,
3337875797597,Protector solar ANTHELIOS UV MUNE 400 FLUIDO INVISIBLE La Roche-Posay,"PROTECTOR SOLAR FACIAL ULTRA FLUIDO FPS 50+ / PPD 46

Anthelios UV MUNE 400 Fluido Invisible FPS 50+ / PF UVA 46  es un protector solar que ofrece la más alta protección de rayos UVB, UVA e incluso UVA ultra-largos* (los más dañinos del espectro solar), gracias a su nuevo e innovador filtro: Mexoryl 400. Esta innovadora tecnología que cuenta con +10 años de investigación es única en el mercado, es el único y el mejor filtro que protege contra los rayos UV más dañinos, presentes los 365 días del año. Además, protege las defensas naturales de la piel y ayuda a prevenir el daño celular**  para reducir el riesgo de cáncer de piel, arrugas, manchas y fotoenvejecimiento prematuro.

Su textura es ultra fluida y muy liviana, no deja la piel grasa y es apta para todo tipo de piel, inclusive sensibles o alérgicas. Es de muy rápida absorción, muy resistente al agua y sudor y no pica en los ojos. 

PPD: Índice de protección contra los rayos UVA, presentes todo el año.
FPS: Índice de protección contra rayos UVB, presentes en primavera y verano.

*De La Roche Posay. Rayos UVA en el rango de longitud de onda de 380-400nm.
** inducido por UVA.",50,ml,,,,,,
3337875797641,Protector solar ANTHELIOS UV MUNE 400 FLUIDO INVISIBLE COLOR  La Roche-Posay,"PROTECTOR SOLAR FACIAL ULTRA FLUIDO CON COLOR FPS 50+ / PPD 46

Anthelios UV MUNE 400 Fluido Invisible FPS 50+ / PF UVA 46  es un protector solar con color que ofrece la más alta protección de rayos UVB, UVA e incluso UVA ultra-largos* (los más dañinos del espectro solar), gracias a su nuevo e innovador filtro: Mexoryl 400. Esta innovadora tecnología que cuenta con +10 años de investigación es única en el mercado, es el único y el mejor filtro que protege contra los rayos UV más dañinos, presentes los 365 días del año. Además, protege las defensas naturales de la piel y ayuda a prevenir el daño celular**  para reducir el riesgo de cáncer de piel, arrugas, manchas y fotoenvejecimiento prematuro.

Su textura es ultra fluida y muy liviana, no deja la piel grasa y es apta para todo tipo de piel, inclusive sensibles o alérgicas. Es de muy rápida absorción, muy resistente al agua y sudor y no pica en los ojos.  Disponible con color para unificar el tono de la piel, con un acabado natural. Excelente base de maquillaje.

PPD: Índice de protección contra los rayos UVA, presentes todo el año.
FPS: Índice de protección contra rayos UVB, presentes en primavera y verano.

*De La Roche Posay. Rayos UVA en el rango de longitud de onda de 380-400nm.
** inducido por UVA.",50,ml,,,,,,
3337875797719,Protector solar ANTHELIOS UVMUNE 400 CREMA HIDRATANTE  La Roche-Posay,"PROTECTOR SOLAR FACIAL HIDRATANTE FPS 50+

Anthelios UV MUNE 400 Crema Hidratante FPS 50+  es un protector solar que ofrece la más alta protección de rayos UVB, UVA e incluso UVA ultra-largos* (los más dañinos del espectro solar), gracias a su nuevo e innovador filtro: Mexoryl 400. Esta innovadora tecnología que cuenta con +10 años de investigación es única en el mercado, es el único y el mejor filtro que protege contra los rayos UV más dañinos, presentes los 365 días del año. Además, protege las defensas naturales de la piel y ayuda a prevenir el daño celular**  para reducir el riesgo de cáncer de piel, arrugas, manchas y fotoenvejecimiento prematuro.  Unifica el tono de la piel, con un acabado natural.

Su textura es ultra confortable y brinda hidratación por 24hs, ideal para piel normal a seca. Su exclusiva fórmula con tecnología anti-migración no irrita los ojos. Es de muy rápida absorción.

*De La Roche Posay. Rayos UVA en el rango de longitud de onda de 380-400nm.
** inducido por UVA.",50,ml,,,,,,
3337875797689,Protector solar ANTHELIOS UVMUNE 400 CREMA BB HIDRATANTE COLOR  La Roche-Posay,"
PROTECTOR SOLAR FACIAL HIDRATANTE COLOR FPS 50+ / PPD 46
Anthelios UV MUNE 400 Crema Hidratante FPS 50+  es un protector solar con color que ofrece la más alta protección de rayos UVB, UVA e incluso UVA ultra-largos* (los más dañinos del espectro solar), gracias a su nuevo e innovador filtro: Mexoryl 400. Esta innovadora tecnología que cuenta con +10 años de investigación es única en el mercado, es el único y el mejor filtro que protege contra los rayos UV más dañinos, presentes los 365 días del año. Además, protege las defensas naturales de la piel y ayuda a prevenir el daño celular**  para reducir el riesgo de cáncer de piel, arrugas, manchas y fotoenvejecimiento prematuro.

Su textura es ultra confortable y brinda hidratación por 24hs, ideal para piel normal a seca. Su exclusiva fórmula con tecnología anti-migración no irrita los ojos. Es de muy rápida absorción. Disponible con color para unificar el tono de la piel, con un acabado natural. Excelente base de maquillaje.

*De La Roche Posay. Rayos UVA en el rango de longitud de onda de 380-400nm.
** inducido por UVA.",50,ml,,,,,,
3337875797467,Protector solar ANTHELIOS OIL CORRECT GEL CREMA ANTI-IMPERFECCIONES La Roche-Posay,"PROTECTOR SOLAR FACIAL TEXTURA GEL-CREMA. ANTI-IMPERFECCIONES.  
Crema diaria fotocorrectora con FPS 50+, que protege y corrige en 1 sólo producto. Brinda protección contra los daños de la piel inducidos por el sol, contaminación y oxidación gracias a su exclusiva tecnología CELLOX-B3, mientras que corrige imperfecciones, reduce el brillo y los poros gracias a sus activos correctores dermatológicos: ácido salicílico, niacinamida y zinc.
Una completa solución anti-UV, anti-contaminación y anti-oxidación con efecto anti-imperfecciones y sebo-regulador.
Con agua termal de La Roche Posay.",50,ml,,,,,,
3337875761123,Eco-tube Leche hidratante 250ml (nueva tapa),"ANTHELIOS CREMA SOLAR TUBO DE LECHE HIDRATANTE ECO-RESPONSABLE SPF50+
Crema Solar Corporal en Leche Hidratante SPF50+ Tubo de cartón. Sin perfume.  La fórmula de este protector solar corporal contiene un ingrediente revolucionario, la Tecnología Netlock , para brindar una protección muy alta en una textura invisible. La tecnología Netlock atrapa los filtros UV en una película ultrafina para una sujeción infalible. Con una poderosa mezcla de filtros UV y antioxidantes llamada XL Protect , este protector solar protege la piel contra otras agresiones como los infrarrojos y la contaminación. 2/ HIDRATA LA PIEL La fórmula de este protector solar corporal está energizada con Glicerina , un agente humectante que ayuda a reparar y proteger la barrera cutánea. 3/ COMPROMETIDOS CON EL MEDIO AMBIENTE










Tubo fabricado en cartón: utiliza un 75% menos de plástico respecto a un tubo anterior Anthelios de 250ml, ya aligerado en plástico.
Fórmula más respetuosa con el medio marino: Fórmula totalmente ecotestada.",250,ml,,,,,,
3337875708265,Gel de limpieza Microexfoliante concentrado Effaclar  200 ml de La Roche-Posay,"NUEVO EFFACLAR GEL MICROEXFOLIANTE, el primer gel de limpieza concentrado tan eficaz como un tratamiento. Corrige imperfecciones , remueve sebo y desobstruye poros. Este producto es ideal para pieles con acné moderado a severo persistente, con eficacia comprobada en rostro y cuerpo. Contiene [LHA + 2% Ácido Salicílico] Exfolia suavemente para desobstruir poros, [Zinc] Reduce la secreción de sebo y purifica la piel.",200,ml,,,,,,
3337875708289,Gel de limpieza Microexfoliante concentrado Effaclar 400 ml de La Roche-Posay,"NUEVO EFFACLAR GEL MICROEXFOLIANTE, el primer gel de limpieza concentrado tan eficaz como un tratamiento. Corrige imperfecciones , remueve sebo y desobstruye poros. Este producto es ideal para pieles con acné moderado a severo persistente, con eficacia comprobada en rostro y cuerpo. Contiene [LHA + 2% Ácido Salicílico] Exfolia suavemente para desobstruir poros, [Zinc] Reduce la secreción de sebo y purifica la piel.",400,ml,,,,,,
3337875722827,Tratamiento para el acné Effaclar Serum Peeling diario La Roche-Posay,"Effaclar Serum Peeling Diario es un tratamiento concentrado que combina un complejo triácido exfoliante [Ácido glicólico + Ácido Salicílico + LHA] con Niacinamida, para exfoliar suavemente la piel corrigiendo imperfecciones, marcas y líneas finas. Es el equilibrio perfecto entre una acción peeling diaria, calmante y para líneas finas. Effaclar Serum desobstruye los poros y corrige imperfecciones y marcas persistentes día tras día, con eficacia visible desde la primera mañana.",30,ml,,,,,,
3337875729864,HYALU B5 AMPOLLAS La Roche-Posay,"1°* dosis ultra concentrada de triple acido hialurónico combinado con vitamina B3 y cobre azul para reparar y rellenar la piel. Fórmula única co-creada y desarrollada con dermatólogos y médicos estéticos para asegurar resultados y seguridad. Testeado y tolerado 1 minuto post procedimientos estéticos. Caja de 7 monodosis, cada monodosis corresponde a 2 o 3 aplicaciones. Paso complementario a la rutina diaria de Hyalu B5 Serum.
Activos de alta eficacia:
Ácido Hialurónico puro rellenador en 3 tamaños:
Molécula dermatológica de referencia capaz de retener 1.000 veces su peso en agua. De origen natural, derivado de plantas o con green technology (proceso de biofermentación con azucares vegetales, sin adyuvantes químicos). Nuestro complejo único es puro, combinando 3 pesos moleculares complementarios para un efecto en las diferentes capas epidérmicas: hidratación ( alto peso moléculas), relleno (bajo peso molecular) y efecto lifting (micro).
Vitamina B5 reparadora (pantenol) presente de forma natural en la piel, esta es la forma más estable de la vitamina B5, que ha demostrado su capacidad de reparar y calmar, para proteger la piel contra las agresiones externas.
Cobre azul antioxidante y, pro-recuperación de origen natural
Elemento de origen mineral, y vegetal, tiene una acción pro-recuperación, antioxidante y protectora para favorecer la regeneración de la piel. *De La Roche Posay",7x1.8,ml,,,,,,
3337875731409,Hydraphase HA Ligera La Roche-Posay,Hydraphase HA Ligera es la renovación del tratamiento hidratante Hydraphase Ligera. Una fórmula mejorada para una hidratación intensa por 72 horas.  Con un duo de ácido hialurónico puro impulsado con tecnología verde y agua thermal de La Roche-Posay. Para piel normal a mixta. ,50,ml,,,,,,
3337875731638,Hydraphase Ha Rica La Roche-Posay,Hydraphase HA Rica es la renovación del tratamiento hidratante Hydraphase Ligera. Una fórmula mejorada para una hidratación intensa por 72 horas.  Con un duo de ácido hialurónico puro impulsado con tecnología verde y agua thermal de La Roche-Posay. Para piel normal a seca. ,50,ml,,,,,,
3337875683739,Tratamiento dermatológico de corrección de arrugas HYALU B5 50ml de La Roche-Posay,"Hyalu B5 Serum de La Roche Posay es un tratamiento antiedad compuesto por ácido hialurónico de doble peso molecular para hidratar y rellenar las arrugas, vitamina B5 para disminuir la inflamación y agua termal. Para todo tipo de piel y edad
Este serum antiarrugas es el 1er tratamiento antiedad que repara las arrugas y las rellena, promoviendo la producción de colágeno gracias al ácido hialurónico.
Posee la máxima tolerancia en las pieles sensibles y sensibilizadas. Uso apto post tratamientos quirúrgicos a partir del cuarto día.
Modo de aplicación: Aplicar la dosis de noche sobre el rostro, el cuello y el escote.",50,ml,,,,,,
7790033290631,Crema hidratante corporal Lipkar Leche 400ml La Roche-Posay,"Lipikar leche de La Roche-Posay es una crema hidratante corporal apta para todo tipo de pieles: desde pieles secas y sensibles, hasta pieles con psoriasis o eczema.
La piel seca o deshidratada tiene la barrera cutánea frágil generando la sensación de tirantez y disconfort. La fórmula de Lipikar Leche contiene agua termal de La Roche-Posay y Niacinamida, que calma la piel y la irritación,  y contiene manteca de Karité para reponer los lípidos de la barrera de la piel y de esta manera humectar y proteger la piel . Lipikar leche garantiza la máxima seguridad: no tiene parabenos y está testeada por pediatras en pieles de bebés y niños.
Consejo de uso: Aplicar diariamente sobre la piel limpia, una a dos veces al día.",400,ml,,,,,,
7790033284272,Cofre corrección dermatológica serum y ampollas Hyalu B5 de La Roche-Posay,"Corrección dermatológica que rellena las arrugas, repara e hidrata la piel sensible. Una fórmula reparadora única que contiene dos tipos de ácidos hialurónicos puros, vitamina B5 y madecasoside, para rellenar y reparar la barrera de la piel. Es para todo tipo de piel y edad. Complementa tu rutina con las nuevas ampollas Hyalu b5, de triple ácido hialuronico, vitamina B5 y cobre azul para rellenar y reparar la piel.",30,ml,,,,,,
7790033284289,Cofre iluminador Pure Vitamin C10 serum y Hyalu B5 de La Roche-Posay,"Formulado con un 10% de vitamina C pura para iluminar y reafirmar la piel. Ácido salicílico, que incrementa la penetración de vitamina C para una mayor eficacia y neurosensina calmante. Todo ello formulado a un pH fisiológico, que lo hace apto incluso para una piel sensible. Combianalo con Hyalu b5 Serum de noche, que rellena, hidrata y repara la piel. Es para todo tipo de piel y edad.",30,ml,,,,,,
3337875694469,Serum antiedad Retinol B3 dde La Roche-Posay,"Serum Antiedad Retinol B3 es un tratamiento antiedad que trata arrugas profundas y tono irregular apto para pieles sensibles. Compuesto por una molecula 2 tipos de Retinol: uno puro y otro de liberación gradual, ademas tiene activos compensatorios que son las vitamina B3 y la glicerina. Asegura eficacia y tolerancia.
Modo de aplicación: Aplicar la dosis de noche sobre el rostro, el cuello y el escote. Complementar la rutina con Hyalu b5 Serum de día, que hidrata, repara y rellena la piel. Apto para todo tipo de piel y edad. ",30,ml,,,,,,
7790033290624,Cofre tratamiento corrección dermatológica Hyalu B5 tratamiento + Anthelios Fluído (3ml) y Agua micelar (15ml) de La Roche-Posay,"Corrección dermatológica que rellena las arrugas, repara e hidrata la piel sensible. Una fórmula reparadora única que contiene dos tipos de ácidos hialurónicos puros, vitamina B5 y madecasoside, para rellenar y reparar la barrera de la piel. Es para todo tipo de piel y edad. Complementa tu rutina con el Anthelios Fluido Invisible, la mayor pretección UVA de la historia de Anthelios y el Agua Micelar, ideal para pieles sensibles, limpia las impuresas de la piel ademas de calmarla y proporcionarle comodidad y frescura. ",40,ml,,,,,,
